ASV_ID,LME1634,LME1635,LME1636,LME1637,LME1646,LME1652,LME1656,LME1663,LME1668,LME1670,LME1679,LME1689,LME1692,LME1695,LME1698,LME1701,LME1702,LME1705,LME1708,LME1714,Kingdom,Kingdom_confidence,Phylum,Phylum_confidence,Class,Class_confidence,Order,Order_confidence,Family,Family_confidence,Genus,Genus_confidence,Species,Species_confidence,Strand,Deepest_rank,Deepest_taxon,Accepted_taxonomy
ASV2,8863,1363,1597,2533,0,449,2968,8931,3428,471,176,7498,0,0,0,0,0,0,228,0,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.93,Thelebolales,0.93,Thelebolaceae,0.93,,,,,+,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,0.99,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV201,0,73,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV202,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Eurotiales,1.00,Trichocomaceae,1.00,Penicillium,1.00,,,+,Genus,Penicillium,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium"
ASV204,0,10,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,Xylaria,1.00,Xylaria_longipes,0.98,+,Species,Xylaria_longipes,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Xylaria,s:Xylaria_longipes"
ASV206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,5,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV208,0,60,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,0.99,Tremellomycetes,0.99,Tremellales,0.92,Tremellaceae,0.83,,,,,+,Family,Tremellaceae,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae"
ASV21,116,0,0,0,235,223,266,0,0,259,0,0,0,0,0,198,411,257,0,0,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.95,Thelebolales,0.95,Thelebolaceae,0.95,,,,,+,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV210,0,16,0,9,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV212,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Trichosporonales,1.00,Trichosporonaceae,1.00,,,,,+,Family,Trichosporonaceae,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Trichosporonales,f:Trichosporonaceae"
ASV213,0,0,0,22,0,0,0,46,0,0,24,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,Pleosporales,0.99,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV214,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV215,0,13,0,37,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,0.87,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,Coprinopsis_semitalis,1.00,+,Species,Coprinopsis_semitalis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_semitalis"
ASV217,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV218,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.91,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV219,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.96,Sordariomycetes,0.93,Hypocreales,0.93,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,450,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,Ascobolaceae,1.00,Ascobolus,1.00,Ascobolus_sp._CA01,0.99,+,Species,Ascobolus_sp._CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus_sp._CA01"
ASV221,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,0.98,Tremellomycetes,0.80,,,,,,,,,+,Class,Tremellomycetes,"k:Fungi,p:Basidiomycota,c:Tremellomycetes"
ASV223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,Pyronemataceae,1.00,Cheilymenia,1.00,Cheilymenia_stercorea,1.00,+,Species,Cheilymenia_stercorea,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae,g:Cheilymenia,s:Cheilymenia_stercorea"
ASV228,0,0,0,0,0,0,0,0,2,0,79,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.95,Pleosporales,0.95,Leptosphaeriaceae,0.95,,,,,+,Family,Leptosphaeriaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae"
ASV23,0,0,0,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,Peyronellaea,0.95,,,+,Genus,Peyronellaea,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Peyronellaea"
ASV231,0,36,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.88,,,,,,,,,+,Class,Leotiomycetes,"k:Fungi,p:Ascomycota,c:Leotiomycetes"
ASV232,0,7,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV233,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Helotiales,1.00,,,Pilidium,1.00,Pilidium_concavum,1.00,+,Species,Pilidium_concavum,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Pilidium,s:Pilidium_concavum"
ASV234,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.95,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV235,0,20,0,28,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,Phaeosphaeriaceae,1.00,,,,,+,Family,Phaeosphaeriaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae"
ASV236,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.96,Saccharomycetes,0.94,Saccharomycetales,0.94,Dipodascaceae,0.93,Galactomyces,0.92,,,+,Genus,Galactomyces,"k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Galactomyces"
ASV238,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Microascales,0.97,Microascaceae,0.97,,,,,+,Family,Microascaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae"
ASV239,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,,,,,,,,,+,Class,Tremellomycetes,"k:Fungi,p:Basidiomycota,c:Tremellomycetes"
ASV24,0,0,9,0,14,0,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV243,0,0,0,0,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,0.94,Coprinellus,0.93,,,+,Genus,Coprinellus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus"
ASV244,0,0,0,0,0,0,0,67,0,5,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.99,Dothideomycetes,0.97,Pleosporales,0.97,Phaeosphaeriaceae,0.97,Sclerostagonospora,0.97,Sclerostagonospora_sp.,0.97,+,Species,Sclerostagonospora_sp.,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Sclerostagonospora,s:Sclerostagonospora_sp."
ASV245,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,0.98,Coprinellus,0.98,Coprinellus_micaceus,0.94,+,Species,Coprinellus_micaceus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_micaceus"
ASV248,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,Pleosporales_incertae_sedis,0.96,Coniothyrium,0.96,Coniothyrium_fuckelii,0.96,+,Species,Coniothyrium_fuckelii,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_incertae_sedis,g:Coniothyrium,s:Coniothyrium_fuckelii"
ASV25,0,505,34,0,86,49,0,0,0,124,90,82,688,0,0,0,12,0,0,0,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,Trichobolus,0.99,Trichobolus_sp._zukalii-CA01,0.99,+,Species,Trichobolus_sp._zukalii-CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,g:Trichobolus,s:Trichobolus_sp._zukalii-CA01"
ASV250,0,0,0,0,0,0,0,59,0,0,11,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.99,Cystobasidiales,0.99,Cystobasidiaceae,0.99,Cystobasidium,0.99,Cystobasidium_slooffiae,0.99,+,Species,Cystobasidium_slooffiae,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium,s:Cystobasidium_slooffiae"
ASV252,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,0.98,Ascomycota_order_incertae_sedis,0.98,Ascomycota_family_incertae_sedis,0.98,Trichocladium,0.92,Trichocladium_asperum,0.92,+,Species,Trichocladium_asperum,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Trichocladium,s:Trichocladium_asperum"
ASV253,0,11,0,0,0,0,0,8,0,0,49,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,Peyronellaea,0.89,Peyronellaea_glomerata,0.83,+,Species,Peyronellaea_glomerata,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Peyronellaea,s:Peyronellaea_glomerata"
ASV255,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,1.00,Ascomycota_order_incertae_sedis,1.00,Ascomycota_family_incertae_sedis,1.00,Preussia,1.00,,,+,Genus,Preussia,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Preussia"
ASV257,0,36,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Diaporthales,1.00,Valsaceae,1.00,Valsa,0.98,,,+,Genus,Valsa,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Valsa"
ASV259,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV263,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV264,0,14,0,21,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Polyporaceae,0.83,Trametes,0.83,Trametes_versicolor,0.83,+,Species,Trametes_versicolor,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Trametes,s:Trametes_versicolor"
ASV265,0,0,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,29,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Physalacriaceae,0.99,Armillaria,0.99,,,+,Genus,Armillaria,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria"
ASV267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,Fungi,1.00,Ascomycota,0.82,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV269,0,0,0,26,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Taphrinomycetes,1.00,Taphrinales,1.00,Taphrinaceae,1.00,Lalaria,0.98,,,+,Genus,Lalaria,"k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae,g:Lalaria"
ASV27,0,354,0,297,0,0,0,123,0,0,701,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Phallales,1.00,Phallaceae,1.00,Phallus,1.00,Phallus_impudicus,1.00,+,Species,Phallus_impudicus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Phallus,s:Phallus_impudicus"
ASV271,0,33,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Chaetosphaeriales,1.00,Chaetosphaeriaceae,1.00,Chaetosphaeria,1.00,Chaetosphaeria_ovoidea,0.99,+,Species,Chaetosphaeria_ovoidea,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chaetosphaeria,s:Chaetosphaeria_ovoidea"
ASV272,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,0.95,Tremellomycetes,0.95,Tremellales,0.92,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV273,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV274,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,28,0,0,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.99,Thelebolales,0.99,Thelebolaceae,0.99,,,,,+,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV277,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.89,Saccharomycetes,0.83,Saccharomycetales,0.83,,,,,,,+,Order,Saccharomycetales,"k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales"
ASV278,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Flammocladiellaceae,0.89,Flammocladiella,0.89,Flammocladiella_decora,0.89,+,Species,Flammocladiella_decora,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Flammocladiellaceae,g:Flammocladiella,s:Flammocladiella_decora"
ASV279,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,21,0,0,0,Fungi,1.00,Basidiomycota,0.96,Agaricomycetes,0.96,Agaricales,0.95,Bolbitiaceae,0.85,Conocybe,0.83,,,+,Genus,Conocybe,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe"
ASV280,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Corticiales,1.00,Corticiaceae,0.99,Vuilleminia,0.99,Vuilleminia_comedens,0.99,+,Species,Vuilleminia_comedens,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Vuilleminia,s:Vuilleminia_comedens"
ASV282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Sordariales,1.00,Lasiosphaeriaceae,1.00,Podospora,1.00,Podospora_pyriformis,1.00,+,Species,Podospora_pyriformis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_pyriformis"
ASV284,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV285,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.99,Coniochaetales,0.90,Coniochaetaceae,0.90,,,,,+,Family,Coniochaetaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae"
ASV288,0,34,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.99,Leotiomycetes,0.99,Helotiales,0.99,Hyaloscyphaceae,0.99,Lachnellula,0.99,,,+,Genus,Lachnellula,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae,g:Lachnellula"
ASV289,0,5,0,0,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Microbotryomycetes,1.00,Sporidiobolales,1.00,Sporidiobolaceae,1.00,Rhodotorula,1.00,,,+,Genus,Rhodotorula,"k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula"
ASV29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,407,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,Ascobolaceae,1.00,Ascobolus,1.00,Ascobolus_sp._CA01,1.00,+,Species,Ascobolus_sp._CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus_sp._CA01"
ASV290,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,0.91,Mycosphaerellaceae,0.91,Ramularia,0.91,Ramularia_vizellae,0.90,+,Species,Ramularia_vizellae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia_vizellae"
ASV292,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV293,0,23,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,Pleosporales,0.99,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV295,0,15,0,0,0,0,0,7,0,0,30,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV296,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.98,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV297,0,0,0,22,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,,,,,+,Family,Xylariaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae"
ASV3,0,0,0,0,4046,8583,0,0,0,1932,0,0,4121,3538,313,1628,334,247,0,0,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV30,0,0,0,464,0,76,0,109,0,0,141,95,305,29,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,Trichobolus,1.00,Trichobolus_sp._zukalii-CA01,1.00,+,Species,Trichobolus_sp._zukalii-CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,g:Trichobolus,s:Trichobolus_sp._zukalii-CA01"
ASV300,0,14,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.80,Pleosporales,0.80,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV301,0,11,0,0,0,0,0,23,0,0,16,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Pucciniomycetes,0.83,Pucciniales,0.83,Uropyxidaceae,0.83,Ochropsora,0.83,Ochropsora_ariae,0.83,+,Species,Ochropsora_ariae,"k:Fungi,p:Basidiomycota,c:Pucciniomycetes,o:Pucciniales,f:Uropyxidaceae,g:Ochropsora,s:Ochropsora_ariae"
ASV302,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV303,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,1.00,Papiliotrema,0.97,Papiliotrema_flavescens,0.97,+,Species,Papiliotrema_flavescens,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_flavescens"
ASV304,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,20,0,14,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.84,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV306,0,30,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Hypocreaceae,1.00,Trichoderma,1.00,Trichoderma_sp._GD25b,0.87,+,Species,Trichoderma_sp._GD25b,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma_sp._GD25b"
ASV307,0,25,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,Lopadostoma,1.00,,,+,Genus,Lopadostoma,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Lopadostoma"
ASV308,0,20,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Strophariaceae,1.00,Hypholoma,1.00,,,+,Genus,Hypholoma,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Hypholoma"
ASV31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,Coprinopsis_semitalis,1.00,+,Species,Coprinopsis_semitalis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_semitalis"
