ASV452	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellaceae(1.00),g:Papiliotrema(1.00),s:Papiliotrema_fuscus(1.00)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_fuscus
ASV464	k:Fungi(1.00),p:Basidiomycota(0.98),c:Agaricomycetes(0.98),o:Geastrales(0.79),g:Sphaerobolus(0.79),s:Sphaerobolus_iowensis(0.72)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes
ASV466	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(1.00),o:Pezizales(1.00)	+	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales
ASV467	k:Fungi(1.00),p:Glomeromycota(0.34),c:Glomeromycetes(0.34),o:Diversisporales(0.20),f:Diversisporaceae(0.10),g:Redeckera(0.05),s:Redeckera_megalocarpa(0.04)	+	k:Fungi
ASV468	k:Fungi(1.00),p:Basidiomycota(0.96),c:Tremellomycetes(0.96),o:Tremellales(0.90),f:Tremellaceae(0.79),g:Cryptococcus(0.75),s:Cryptococcus_victoriae(0.59)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
ASV47	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.99),o:Capnodiales(0.99),f:Davidiellaceae(0.99),g:Cladosporium(0.99),s:Cladosporium_perangustum(0.63)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Davidiellaceae,g:Cladosporium
ASV470	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Thelebolales(1.00),f:Thelebolaceae(1.00)	-	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae
ASV472	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.93),o:Pleosporales(0.93),f:Phaeosphaeriaceae(0.50),g:Stagonospora(0.47),s:Stagonospora_sp._SRC1lsM3a(0.35)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV473	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV474	k:Fungi(1.00),p:Glomeromycota(0.98),c:Glomeromycetes(0.98),o:Glomerales(0.98),f:Glomeraceae(0.98),g:Glomus(0.98)	+	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus
ASV475	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Venturiales(1.00),f:Venturiaceae(1.00),g:Rhizosphaera(1.00),s:Rhizosphaera_oudemansii(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Rhizosphaera,s:Rhizosphaera_oudemansii
ASV476	k:Fungi(1.00),p:Basidiomycota(0.87),c:Microbotryomycetes(0.56),o:Sporidiobolales(0.56),f:Sporidiobolaceae(0.56),g:Rhodotorula(0.56),s:Rhodotorula_sp.(0.51)	+	k:Fungi,p:Basidiomycota
ASV469	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.90),o:Helotiales(0.88)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
ASV477	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.93),o:Pleosporales(0.92),g:Phoma(0.51),s:Phoma_sp._MA_4621(0.45)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV479	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.90),o:Mycosphaerellales(0.75),f:Teratosphaeriaceae(0.58),g:Teratosphaeria(0.34),s:Teratosphaeria_alcornii(0.08)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV471	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.52),o:Pleosporales(0.49),g:Phoma(0.49),s:Phoma_herbarum(0.49)	+	k:Fungi,p:Ascomycota
ASV48	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Mycosphaerellaceae(1.00),g:Ramularia(0.90),s:Ramularia_vizellae(0.74)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia
ASV480	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Phallales(1.00),f:Phallaceae(1.00),g:Mutinus(1.00),s:Mutinus_caninus(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Mutinus,s:Mutinus_caninus
ASV483	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV484	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(0.99),f:Cryptococcaceae(0.95),g:Teunia(0.95),s:Teunia_betulae(0.87)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cryptococcaceae,g:Teunia,s:Teunia_betulae
ASV486	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV487	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Geastrales(1.00),f:Geastraceae(1.00),g:Geastrum(1.00),s:Geastrum_sp.(0.97)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Geastrales,f:Geastraceae,g:Geastrum,s:Geastrum_sp.
ASV489	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricaceae(1.00),g:Lycoperdon(1.00),s:Lycoperdon_pratense(0.97)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Lycoperdon,s:Lycoperdon_pratense
ASV490	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.63),o:Helotiales(0.63)	+	k:Fungi,p:Ascomycota
ASV491	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Microthyriales(1.00),f:Leptopeltidaceae(1.00),g:Dothiopeltis(1.00),s:Dothiopeltis_n._sp.(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Microthyriales,f:Leptopeltidaceae,g:Dothiopeltis,s:Dothiopeltis_n._sp.
ASV492	k:Fungi(1.00),p:Chytridiomycota(0.99),c:Chytridiomycetes(0.99),o:Rhizophydiales(0.89),g:Betamyces(0.33),s:Betamyces_americaemeridionalis(0.33)	-	k:Fungi,p:Chytridiomycota,c:Chytridiomycetes,o:Rhizophydiales
ASV493	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
ASV485	k:Fungi(1.00),p:Ascomycota(1.00),c:Lichinomycetes(0.64),o:Lichinales(0.64),f:Lichinaceae(0.64),g:Phylliscum(0.64),s:Phylliscum_demangeonii(0.64)	+	k:Fungi,p:Ascomycota
ASV494	k:Fungi(1.00),p:Basidiomycota(0.48),c:Agaricomycetes(0.39),o:Agaricales(0.28),f:Hydnangiaceae(0.08),g:Laccaria(0.08),s:Laccaria_montana(0.08)	+	k:Fungi
ASV495	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Trichocomaceae(1.00),g:Penicillium(1.00),s:Penicillium_citreonigrum(0.67)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium
ASV488	k:Fungi(1.00),p:Basidiomycota(0.94),c:Tremellomycetes(0.78),o:Tremellales(0.77),g:Dioszegia(0.75),s:Dioszegia_crocea(0.40)	+	k:Fungi,p:Basidiomycota
ASV496	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV497	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Corticiales(1.00),f:Corticiaceae(1.00),g:Sistotrema(1.00),s:Sistotrema_octosporum(0.93)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Sistotrema,s:Sistotrema_octosporum
ASV498	k:Fungi(1.00),p:Basidiomycota(0.86),c:Exobasidiomycetes(0.59),o:Exobasidiales(0.58),f:Brachybasidiaceae(0.51),g:Meira(0.51),s:Meira_nashicola(0.24)	+	k:Fungi,p:Basidiomycota
ASV499	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(0.90),o:Chaetothyriales(0.87),g:Sarcinomyces(0.27),s:Sarcinomyces_sp._MA_4906(0.18)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV50	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Nectriaceae(1.00),g:Nectria(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria
ASV500	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV502	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(0.99),f:Cordycipitaceae(0.97),g:Elaphocordyceps(0.97),s:Elaphocordyceps_sp._20124794d(0.97)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Elaphocordyceps,s:Elaphocordyceps_sp._20124794d
ASV503	k:Fungi(1.00),p:Basidiomycota(0.97),c:Tremellomycetes(0.71),o:Tremellales(0.71),g:Derxomyces(0.57),s:Derxomyces_linzhiensis(0.49)	+	k:Fungi,p:Basidiomycota
ASV507	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Diaporthales(1.00),f:Melanconidaceae(1.00),g:Pilidiella(0.79),s:Pilidiella_granati(0.48)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Melanconidaceae
ASV506	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Mycosphaerellaceae(1.00),g:Zymoseptoria(0.71),s:Zymoseptoria_verkleyi(0.71)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
ASV508	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.96),o:Helotiales(0.92)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
ASV509	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Botryosphaeriales(1.00),f:Botryosphaeriaceae(1.00),g:Phaeobotryosphaeria(1.00),s:Phaeobotryosphaeria_visci(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Phaeobotryosphaeria,s:Phaeobotryosphaeria_visci
ASV5	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.96),o:Thelebolales(0.96),f:Thelebolaceae(0.96)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae
ASV51	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.60),o:Thelebolales(0.60),f:Thelebolaceae(0.60)	+	k:Fungi,p:Ascomycota
ASV501	k:Fungi(1.00),p:Ascomycota(0.93),c:Eurotiomycetes(0.64),o:Chaetothyriales(0.52)	+	k:Fungi,p:Ascomycota
ASV510	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Fomitopsidaceae(1.00),g:Postia(1.00),s:Postia_subcaesia(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Fomitopsidaceae,g:Postia,s:Postia_subcaesia
ASV511	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.92),o:Diaporthales(0.86),f:Diaporthaceae(0.75),g:Diaporthe(0.62),s:Diaporthe_impulsa(0.20)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales
ASV512	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(0.97),o:Polyporales(0.43),f:Meruliaceae(0.43),g:Bjerkandera(0.43),s:Bjerkandera_adusta(0.42)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes
ASV513	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricostilbomycetes(1.00),o:Agaricostilbales(1.00),f:Agaricostilbaceae(0.77),g:Bensingtonia(0.77),s:Bensingtonia_changbaiensis(0.77)	+	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales
ASV514	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(0.99),f:Nectriaceae(0.99),g:Nectria(0.92),s:Nectria_coryli(0.92)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria,s:Nectria_coryli
ASV517	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Coniochaetales(1.00),f:Coniochaetaceae(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae
ASV519	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Hymenogastraceae(1.00),g:Hebeloma(1.00),s:Hebeloma_sinapizans(0.97)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Hymenogastraceae,g:Hebeloma,s:Hebeloma_sinapizans
ASV52	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.88),o:Hypocreales(0.85),f:Bionectriaceae(0.54),g:Bionectria(0.39),s:Bionectria_sp.(0.23)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
ASV520	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Physalacriaceae(0.99),g:Armillaria(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria
ASV521	k:Fungi(1.00),p:Basidiomycota(0.99),c:Tremellomycetes(0.94),o:Tremellales(0.92),f:Tremellales_incertae_sedis(0.57),g:Hannaella(0.57),s:Hannaella_coprosmaensis(0.33)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
ASV522	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Xylariales(1.00),f:Diatrypaceae(1.00),g:Eutypa(0.61),s:Eutypa_leioplaca(0.43)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae
ASV523	k:Fungi(1.00),p:Ascomycota(0.74),c:Eurotiomycetes(0.17),o:Chaetothyriales(0.07)	+	k:Fungi
ASV515	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Chaetosphaeriales(1.00),g:Dendrophoma(1.00),s:Dendrophoma_cytisporoides(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,g:Dendrophoma,s:Dendrophoma_cytisporoides
ASV524	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.51),o:Rhytismatales(0.51),f:Rhytismataceae(0.51),g:Phacidiopycnis(0.51),s:Phacidiopycnis_sp._ZK17-08(0.30)	+	k:Fungi,p:Ascomycota
ASV525	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Polyporaceae(1.00),g:Lentinus(1.00),s:Lentinus_brumalis(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Lentinus,s:Lentinus_brumalis
ASV518	k:Fungi(1.00),p:Basidiomycota(0.90),c:Microbotryomycetes(0.49),o:Microbotryomycetes_incertae_sedis(0.24),f:Chrysozymaceae(0.24),g:Fellozyma(0.19),s:Fellozyma_inositophila(0.19)	+	k:Fungi,p:Basidiomycota
ASV526	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV527	k:Fungi(1.00),p:Ascomycota(1.00),c:Ascomycota_class_incertae_sedis(0.56),o:Ascomycota_order_incertae_sedis(0.56),f:Ascomycota_family_incertae_sedis(0.56),g:Phialophora(0.56),s:Phialophora_sp._MLB-Phi(0.56)	+	k:Fungi,p:Ascomycota
ASV528	k:Fungi(1.00),p:Ascomycota(0.98),c:Leotiomycetes(0.54),o:Helotiales(0.27),f:Helotiaceae(0.10),g:Microglossum(0.07),s:Microglossum_viride(0.05)	+	k:Fungi,p:Ascomycota
ASV529	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Mucoraceae(1.00),g:Mucor(1.00),s:Mucor_hiemalis_f._hiemalis(0.56)	+	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Mucoraceae,g:Mucor
ASV530	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(1.00),o:Pezizales(1.00),f:Pyronemataceae(1.00),g:Scutellinia(1.00)	+	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae,g:Scutellinia
ASV531	k:Fungi(1.00),p:Basidiomycota(0.76),c:Tremellomycetes(0.54),o:Tremellales(0.54),g:Dioszegia(0.30),s:Dioszegia_takashimae(0.16)	+	k:Fungi
ASV533	k:Fungi(1.00),p:Basidiomycota(0.91),c:Agaricostilbomycetes(0.57),o:Agaricostilbales(0.57),f:Chionosphaeraceae(0.56),g:Stilbum(0.25),s:Stilbum_vulgare(0.25)	+	k:Fungi,p:Basidiomycota
ASV534	k:Fungi(1.00),p:Basidiomycota(0.78),c:Agaricomycetes(0.55),o:Agaricales(0.38),f:Psathyrellaceae(0.13),g:Candolleomyces(0.05),s:Candolleomyces_candolleanus(0.05)	-	k:Fungi
ASV535	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Coniochaetales(0.92),f:Coniochaetaceae(0.92),g:Coniochaeta(0.55),s:Coniochaeta_luteoviridis(0.20)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae
ASV536	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.54),o:Erythrobasidiales(0.49),g:Erythrobasidium(0.32),s:Erythrobasidium_yunnanense(0.22)	+	k:Fungi,p:Basidiomycota
ASV53	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Microascales(1.00),f:Microascaceae(0.97),g:Doratomyces(0.91),s:Doratomyces_nanus(0.75)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Doratomyces
ASV537	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Umbelopsidaceae(1.00),g:Umbelopsis(1.00),s:Umbelopsis_isabellina(0.97)	+	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Umbelopsidaceae,g:Umbelopsis,s:Umbelopsis_isabellina
ASV538	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.99),o:Mycosphaerellales(0.98),f:Mycosphaerellaceae(0.97),g:Ramularia(0.81),s:Ramularia_proteae(0.28)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia
ASV539	k:Fungi(1.00),p:Ascomycota(0.48),c:Saccharomycetes(0.25),o:Saccharomycetales(0.25),f:Saccharomycetaceae(0.10),g:Candida(0.07),s:Candida_tropicalis(0.02)	+	k:Fungi
ASV532	k:Fungi(1.00),p:Ascomycota(0.98),c:Eurotiomycetes(0.71),o:Chaetothyriales(0.61),f:Chaetothyriaceae(0.50),g:Aphanophora(0.34),s:Aphanophora_eugeniae(0.34)	+	k:Fungi,p:Ascomycota
ASV54	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Pilobolaceae(1.00),g:Pilobolus(1.00),s:Pilobolus_crystallinus(1.00)	+	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus_crystallinus
ASV540	k:Fungi(1.00),p:Ascomycota(0.47),c:Pezizomycetes(0.12),o:Pezizales(0.12),f:Pezizaceae(0.11),g:Terfezia(0.05),s:Terfezia_alsheikhii(0.05)	+	k:Fungi
ASV541	k:Fungi(1.00),p:Ascomycota(0.51)	+	k:Fungi
ASV543	k:Fungi(1.00),p:Basidiomycota(0.94),c:Microbotryomycetes(0.50),o:Sporidiobolales(0.49),f:Sporidiobolaceae(0.36),g:Rhodotorula(0.36),s:Rhodotorula_lamellibrachiae(0.29)	+	k:Fungi,p:Basidiomycota
ASV544	k:Fungi(1.00),p:Basidiomycota(0.92),c:Tremellomycetes(0.74),o:Tremellales(0.71),f:Phaeotremellaceae(0.51),g:Phaeotremella(0.51),s:Phaeotremella_pseudofoliacea(0.30)	+	k:Fungi,p:Basidiomycota
ASV545	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.73),o:Erythrobasidiales(0.69),g:Bannoa(0.61),s:Bannoa_sp.(0.57)	+	k:Fungi,p:Basidiomycota
ASV547	k:Fungi(1.00),p:Ascomycota(1.00),c:Lichinomycetes(0.69),o:Lichinales(0.69),f:Lichinaceae(0.69),g:Phylliscum(0.69),s:Phylliscum_demangeonii(0.69)	+	k:Fungi,p:Ascomycota
ASV548	k:Fungi(1.00),p:Basidiomycota(0.99),c:Tremellomycetes(0.83),o:Tremellales(0.82),f:Tremellaceae(0.72),g:Cryptococcus(0.72),s:Cryptococcus_dimennae(0.36)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
ASV549	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV542	k:Fungi(1.00),p:Basidiomycota(0.46),c:Agaricomycetes(0.33),o:Agaricales(0.16),f:Cortinariaceae(0.03),g:Cortinarius(0.02),s:Cortinarius_polaris(0.01)	+	k:Fungi
ASV550	k:Fungi(1.00),p:Ascomycota(0.95)	+	k:Fungi,p:Ascomycota
ASV55	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Sordariales(1.00),f:Lasiosphaeriaceae(1.00),g:Cercophora(1.00),s:Cercophora_areolata(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cercophora,s:Cercophora_areolata
ASV551	k:Fungi(1.00),p:Basidiomycota(1.00),c:Microbotryomycetes(1.00),o:Leucosporidiales(1.00),g:Leucosporidium(0.93),s:Leucosporidium_scottii(0.93)	+	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,g:Leucosporidium,s:Leucosporidium_scottii
ASV546	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.98),o:Tremellales(0.98)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
ASV552	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV553	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreaceae(0.87),g:Hypocrea(0.66),s:Hypocrea_pachybasioides(0.46)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae
ASV554	k:Fungi(1.00),p:Ascomycota(0.99),c:Sordariomycetes(0.89),o:Sordariales(0.79),f:Lasiosphaeriaceae(0.63),g:Schizothecium(0.25),s:Schizothecium_carpinicola(0.24)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV556	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.99),o:Tremellales(0.99),f:Tremellaceae(0.99),g:Papiliotrema(0.94),s:Papiliotrema_flavescens(0.94)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_flavescens
ASV557	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.98),o:Hypocreales(0.98),f:Nectriaceae(0.98),g:Fusarium(0.90),s:Fusarium_poae(0.45)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium
ASV558	k:Fungi(1.00),p:Basidiomycota(1.00),c:Microbotryomycetes(0.90),o:Sporidiobolales(0.90),f:Sporidiobolaceae(0.90),g:Rhodotorula(0.90),s:Rhodotorula_sp._CCFEE_5628(0.82)	+	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula,s:Rhodotorula_sp._CCFEE_5628
ASV560	k:Fungi(1.00),p:Basidiomycota(0.88),c:Pucciniomycetes(0.78),o:Septobasidiales(0.76),f:Septobasidiaceae(0.76),g:Septobasidium(0.42),s:Septobasidium_sp.(0.25)	+	k:Fungi,p:Basidiomycota
ASV56	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.99),o:Cystobasidiales(0.99),f:Cystobasidiaceae(0.99),g:Cystobasidium(0.99),s:Cystobasidium_slooffiae(0.55)	+	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium
ASV561	k:Fungi(1.00),p:Ascomycota(0.96),c:Pezizomycetes(0.60),o:Pezizales(0.60),f:Morchellaceae(0.17),g:Morchella(0.17),s:Morchella_sp.(0.11)	+	k:Fungi,p:Ascomycota
ASV555	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Mycosphaerellaceae(1.00),g:Septoria(0.94),s:Septoria_lycopersici_var._lycopersici(0.93)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Septoria,s:Septoria_lycopersici_var._lycopersici
ASV562	k:Fungi(1.00),p:Basidiomycota(0.88)	+	k:Fungi,p:Basidiomycota
ASV563	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Sclerotiniaceae(1.00),g:Botryotinia(0.78),s:Botryotinia_fuckeliana(0.78)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae
ASV564	k:Fungi(1.00),p:Ascomycota(0.88),c:Dothideomycetes(0.75),o:Capnodiales(0.75),g:Pseudoramichloridium(0.75),s:Pseudoramichloridium_henryi(0.75)	+	k:Fungi,p:Ascomycota
